hour,day_of_week,location,latitude,longitude,vehicle_count,avg_speed_kmph,weather,is_holiday,congestion_level,datetime,month,is_weekend,is_rush_hour,weather_encoded
1,6,Amanaka,21.268424432496182,81.63375830480351,522,31.9,Cloudy,0,0,2023-10-29 01:31:00,10,1,0,1
21,4,Devendra Nagar,21.24526371236283,81.62245581884461,484,54.6,Cloudy,0,0,2023-09-01 21:15:00,9,0,0,1
9,5,Ring Road No 1,21.25944140037925,81.65269582051224,296,18.2,Cloudy,0,1,2023-07-08 09:01:00,7,1,1,1
8,2,Jail Road,21.22765451394852,81.64057849372823,1067,24.2,Clear,0,1,2023-05-03 08:35:00,5,0,1,0
7,6,Shankar Nagar,21.247648165339506,81.64026123081683,822,23.2,Clear,0,1,2023-10-01 07:54:00,10,1,1,0
2,6,Amanaka,21.264939424954505,81.63442799155625,308,17.0,Foggy,0,1,2023-06-04 02:59:00,6,1,0,3
10,0,Mowa,21.28110191927,81.64621669490845,616,50.5,Clear,0,0,2023-11-20 10:56:00,11,0,0,0
23,2,Mowa,21.276440900811096,81.64329339844647,540,28.4,Foggy,0,0,2023-08-30 23:26:00,8,0,0,3
8,6,Telibandha,21.23796937908644,81.64988810329139,336,10.2,Foggy,0,1,2023-12-24 08:32:00,12,1,1,3
0,4,Mowa,21.284188686694037,81.63929405934321,253,43.9,Clear,0,0,2023-12-22 00:48:00,12,0,0,0
0,5,Jail Road,21.230307479322992,81.64103538634353,282,43.3,Clear,0,0,2023-03-11 00:25:00,3,1,0,0
16,0,Telibandha,21.24107157264988,81.65029596630694,333,37.2,Rainy,0,0,2023-05-08 16:45:00,5,0,0,2
15,6,Fafadih,21.233716101079008,81.66041670286515,235,18.7,Rainy,0,1,2023-08-20 15:55:00,8,1,0,2
2,2,Amanaka,21.27053825388249,81.63431361544902,576,13.9,Foggy,0,1,2023-04-12 02:26:00,4,0,0,3
0,1,GE Road,21.25244314377971,81.64816077932791,771,30.9,Rainy,0,0,2023-04-25 00:01:00,4,0,0,2
8,2,Mowa,21.279654200787803,81.64224147437264,669,12.2,Rainy,0,1,2023-04-12 08:44:00,4,0,1,2
18,2,Fafadih,21.235352100501544,81.66109721255282,385,13.7,Cloudy,0,2,2023-03-29 18:07:00,3,0,1,1
3,0,Jail Road,21.226253935063585,81.64262384300143,408,14.1,Foggy,0,1,2023-09-11 03:14:00,9,0,0,3
12,0,Amanaka,21.268188535398277,81.6336924673227,641,37.5,Rainy,0,0,2023-09-11 12:08:00,9,0,0,2
6,2,Amanaka,21.26880867741191,81.63774887618635,384,33.4,Clear,0,0,2023-12-13 06:26:00,12,0,0,0
19,0,Amanaka,21.265728651572044,81.64127549706733,817,18.7,Clear,1,1,2023-05-01 19:28:00,5,0,1,0
22,3,Telibandha,21.241012113618133,81.65054647782826,417,33.0,Rainy,0,0,2023-06-15 22:25:00,6,0,0,2
3,1,Amanaka,21.269890211998767,81.63557110814972,260,17.3,Cloudy,0,1,2023-02-07 03:35:00,2,0,0,1
21,1,Fafadih,21.23414224485676,81.66249043117189,246,15.2,Clear,0,1,2023-11-07 21:51:00,11,0,0,0
11,6,Devendra Nagar,21.246711208932005,81.62357916136251,540,16.9,Clear,0,1,2023-12-10 11:08:00,12,1,0,0
14,4,Mowa,21.278505323159383,81.6419974534327,291,29.3,Clear,0,1,2023-06-23 14:08:00,6,0,0,0
1,5,Shankar Nagar,21.243110183439292,81.64436754019373,497,32.5,Foggy,0,0,2023-06-10 01:08:00,6,1,0,3
8,3,Devendra Nagar,21.24678711344456,81.61751922273068,846,13.7,Clear,0,2,2023-05-25 08:39:00,5,0,1,0
17,6,Mowa,21.280211801553055,81.64268947238945,819,8.0,Clear,1,2,2023-03-19 17:54:00,3,1,1,0
22,5,Amanaka,21.269962582487107,81.63422296309383,452,12.1,Foggy,0,1,2023-03-25 22:29:00,3,1,0,3
22,6,Mowa,21.28114822543997,81.64419505292425,487,35.6,Clear,0,0,2023-07-02 22:35:00,7,1,0,0
11,6,Telibandha,21.237354244664356,81.65091410457424,285,54.1,Clear,0,0,2023-03-05 11:05:00,3,1,0,0
18,5,Katora Talab,21.234756686530915,81.63174076367042,1006,25.0,Clear,0,1,2023-05-20 18:57:00,5,1,1,0
2,2,Telibandha,21.237646565550826,81.65182478694476,710,27.3,Foggy,1,0,2023-08-02 02:15:00,8,0,0,3
3,4,Jail Road,21.231706250090756,81.6411261708402,582,41.6,Cloudy,0,0,2023-12-15 03:25:00,12,0,0,1
2,6,Telibandha,21.240350191573697,81.65113235657422,483,35.4,Cloudy,0,0,2023-01-15 02:29:00,1,1,0,1
1,6,Pandri,21.25011703680956,81.63046384508934,464,20.7,Rainy,0,1,2023-06-18 01:41:00,6,1,0,2
6,2,GE Road,21.252800819050456,81.65040858265962,249,51.1,Clear,0,0,2023-03-08 06:55:00,3,0,0,0
17,0,Ring Road No 1,21.26577782674295,81.6526166076944,1062,10.1,Clear,0,2,2023-02-06 17:38:00,2,0,1,0
0,2,Devendra Nagar,21.246302896415084,81.62554030047664,413,15.6,Rainy,0,1,2023-02-15 00:54:00,2,0,0,2
3,0,Jail Road,21.229746957481503,81.63833625069755,702,35.7,Rainy,0,0,2023-03-20 03:19:00,3,0,0,2
4,6,Jail Road,21.229473866072112,81.6386101947104,208,52.4,Clear,0,0,2023-11-05 04:22:00,11,1,0,0
8,4,Devendra Nagar,21.24424964345005,81.62311096265857,1139,13.5,Clear,0,2,2023-09-01 08:36:00,9,0,1,0
2,0,Jail Road,21.228215160158,81.63948407694073,725,30.4,Clear,0,0,2023-08-07 02:02:00,8,0,0,0
15,1,Jail Road,21.22601277066609,81.64052658741475,737,18.8,Clear,0,1,2023-03-21 15:33:00,3,0,0,0
4,5,Mowa,21.278902410950725,81.64066582273787,354,52.9,Clear,0,0,2023-06-03 04:08:00,6,1,0,0
2,1,Pandri,21.252718491336864,81.63147514027526,246,38.1,Clear,0,0,2023-10-10 02:58:00,10,0,0,0
23,1,Mowa,21.275684880271264,81.64077455044287,459,31.0,Clear,0,0,2023-12-05 23:36:00,12,0,0,0
23,1,Pandri,21.249861715300423,81.62772019379778,673,23.1,Clear,0,1,2023-02-28 23:42:00,2,0,0,0
22,2,Shankar Nagar,21.245158949683866,81.64171234772246,521,41.4,Clear,0,0,2023-08-02 22:19:00,8,0,0,0
10,1,GE Road,21.25067097031738,81.64489227527119,391,24.5,Clear,0,1,2023-05-16 10:58:00,5,0,0,0
3,0,Amanaka,21.271270836060417,81.6325214832103,747,15.8,Clear,1,1,2023-12-11 03:27:00,12,0,0,0
14,5,Jail Road,21.22991986526053,81.64065475387592,429,54.1,Cloudy,0,0,2023-09-02 14:44:00,9,1,0,1
19,0,Mowa,21.28162131719168,81.63968235920177,1024,17.0,Rainy,0,1,2023-06-05 19:52:00,6,0,1,2
4,0,Shankar Nagar,21.23746097568836,81.64246769908951,395,20.0,Clear,0,1,2023-03-06 04:00:00,3,0,0,0
15,1,Pandri,21.25500102236302,81.63207789270588,348,44.2,Clear,0,0,2023-04-18 15:41:00,4,0,0,0
2,5,Katora Talab,21.237119318830548,81.63351672762875,471,21.7,Clear,0,1,2023-04-08 02:19:00,4,1,0,0
14,1,Telibandha,21.240514245193275,81.64815290760059,682,15.9,Clear,0,1,2023-12-26 14:31:00,12,0,0,0
12,3,Amanaka,21.270952715538712,81.63601094031834,541,10.7,Rainy,0,1,2023-10-19 12:03:00,10,0,0,2
23,0,Devendra Nagar,21.247720419815,81.62891932007783,767,60.0,Clear,0,0,2023-09-11 23:37:00,9,0,0,0
23,0,Katora Talab,21.23748483193436,81.63348207274859,699,25.4,Clear,1,1,2023-10-30 23:39:00,10,0,0,0
17,6,GE Road,21.251148851375618,81.64536184819022,597,13.3,Clear,0,2,2023-06-11 17:04:00,6,1,1,0
14,1,Jail Road,21.228410573737825,81.63928143512378,646,15.9,Clear,0,1,2023-06-27 14:44:00,6,0,0,0
7,6,Fafadih,21.23205182320413,81.66150470974407,534,18.7,Cloudy,0,1,2023-08-13 07:32:00,8,1,1,1
14,6,Ring Road No 1,21.26175516013524,81.65344206133466,350,47.5,Clear,0,0,2023-12-03 14:08:00,12,1,0,0
23,4,Jail Road,21.22980041412984,81.64008139935773,683,30.6,Foggy,0,0,2023-12-01 23:23:00,12,0,0,3
23,2,Amanaka,21.26934421056697,81.63531038136772,694,20.8,Clear,0,1,2023-12-20 23:05:00,12,0,0,0
15,1,Shankar Nagar,21.245150196529337,81.64036573956858,440,24.4,Clear,1,1,2023-08-01 15:19:00,8,0,0,0
21,6,Amanaka,21.268683767021848,81.63439254794245,264,31.4,Foggy,1,0,2023-07-02 21:10:00,7,1,0,3
13,3,Shankar Nagar,21.240808258153056,81.64046148428055,432,20.4,Clear,0,1,2023-06-22 13:07:00,6,0,0,0
1,5,Fafadih,21.232147558252912,81.66294877836143,539,27.0,Clear,0,1,2023-07-01 01:49:00,7,1,0,0
21,0,Katora Talab,21.237225122658003,81.63488717982274,251,56.7,Clear,0,0,2023-11-06 21:06:00,11,0,0,0
19,4,Shankar Nagar,21.245201795924338,81.6418252564232,547,5.8,Clear,0,2,2023-02-24 19:39:00,2,0,1,0
5,2,Tikrapara,21.26088092969986,81.61849355649414,499,32.8,Rainy,0,0,2023-07-05 05:46:00,7,0,0,2
20,0,Shankar Nagar,21.2440307246988,81.64093448268477,542,51.9,Clear,0,0,2023-03-20 20:23:00,3,0,0,0
7,2,Devendra Nagar,21.24072236568345,81.62313144167562,1233,15.1,Clear,0,1,2023-01-04 07:53:00,1,0,1,0
20,1,Devendra Nagar,21.2484454962722,81.6252524308045,451,15.3,Rainy,0,1,2023-07-04 20:42:00,7,0,0,2
13,6,Tikrapara,21.262030794969185,81.62117226144362,433,55.4,Cloudy,0,0,2023-03-12 13:26:00,3,1,0,1
0,2,Jail Road,21.229977315181923,81.64049463141481,349,34.8,Rainy,0,0,2023-07-05 00:28:00,7,0,0,2
10,0,Shankar Nagar,21.242264696209133,81.64146785428794,611,59.2,Clear,0,0,2023-02-13 10:20:00,2,0,0,0
20,1,Pandri,21.252631542299543,81.63200776887433,788,12.3,Rainy,0,1,2023-12-05 20:09:00,12,0,0,2
9,6,Jail Road,21.22952110744864,81.6391996214703,769,11.4,Foggy,0,1,2023-09-24 09:26:00,9,1,1,3
0,0,Fafadih,21.233101055917714,81.66240241349786,486,38.9,Rainy,0,0,2023-06-26 00:52:00,6,0,0,2
20,3,Devendra Nagar,21.24271229036773,81.61880763809373,757,30.2,Rainy,0,0,2023-08-17 20:13:00,8,0,0,2
12,2,Fafadih,21.231998926301017,81.65875857514817,402,54.6,Clear,0,0,2023-11-29 12:49:00,11,0,0,0
16,0,Devendra Nagar,21.244583719604705,81.62310443936236,490,24.6,Clear,0,1,2023-03-06 16:34:00,3,0,0,0
5,2,Fafadih,21.232193503181957,81.66410493506893,228,55.1,Clear,0,0,2023-11-22 05:01:00,11,0,0,0
16,5,Amanaka,21.27065348952921,81.63560094871923,182,52.9,Clear,0,0,2023-08-05 16:07:00,8,1,0,0
20,2,Shankar Nagar,21.24474441428809,81.63982233376444,659,19.9,Rainy,0,1,2023-01-25 20:07:00,1,0,0,2
18,2,Tikrapara,21.262178223574843,81.61854847142693,1342,9.7,Clear,0,2,2023-10-25 18:45:00,10,0,1,0
21,5,Ring Road No 1,21.264740961234484,81.64905628553392,410,38.4,Clear,0,0,2023-10-21 21:08:00,10,1,0,0
11,6,GE Road,21.248092482467968,81.65053577931604,210,21.6,Clear,0,1,2023-04-09 11:29:00,4,1,0,0
13,2,Shankar Nagar,21.2442528190522,81.64029589689129,333,36.4,Clear,0,0,2023-02-01 13:56:00,2,0,0,0
18,2,Katora Talab,21.23496067383745,81.63675086956883,1315,22.4,Clear,0,1,2023-07-26 18:35:00,7,0,1,0
15,1,Mowa,21.276521176214267,81.64558534590651,626,52.1,Clear,0,0,2023-12-19 15:46:00,12,0,0,0
4,2,Ring Road No 1,21.261598758530702,81.65247678385121,725,53.8,Clear,0,0,2023-08-23 04:45:00,8,0,0,0
23,1,Mowa,21.278242763048503,81.64350637486217,772,31.6,Cloudy,0,0,2023-01-17 23:10:00,1,0,0,1
3,6,Devendra Nagar,21.24451177199577,81.62307441418785,549,28.0,Clear,0,1,2023-02-26 03:23:00,2,1,0,0
9,1,Amanaka,21.27008183835079,81.63299562508844,1254,5.5,Rainy,0,2,2023-07-11 09:18:00,7,0,1,2
6,4,Amanaka,21.27148164869084,81.63397357286706,700,15.1,Clear,0,1,2023-05-26 06:11:00,5,0,0,0
15,2,Pandri,21.25094280016932,81.62761130125078,517,40.5,Cloudy,0,0,2023-08-02 15:36:00,8,0,0,1
4,1,Mowa,21.27377533268241,81.64191794447481,341,37.7,Clear,0,0,2023-11-07 04:48:00,11,0,0,0
23,5,Mowa,21.283725230843228,81.64386920857581,203,35.7,Rainy,0,0,2023-03-18 23:20:00,3,1,0,2
10,5,Tikrapara,21.26006147924053,81.6181742183416,172,34.9,Foggy,0,0,2023-07-22 10:34:00,7,1,0,3
5,2,Jail Road,21.229844931785625,81.64119423823036,225,28.5,Rainy,0,0,2023-02-15 05:45:00,2,0,0,2
3,0,Katora Talab,21.234338374369383,81.63672864338935,772,18.8,Cloudy,0,1,2023-11-27 03:41:00,11,0,0,1
16,3,Pandri,21.25283076263088,81.63103637145142,687,37.6,Clear,0,0,2023-10-19 16:12:00,10,0,0,0
0,0,Katora Talab,21.237576951477617,81.6345392333154,410,18.2,Rainy,0,1,2023-04-03 00:17:00,4,0,0,2
17,0,Mowa,21.280245722471932,81.64348362826749,950,3.5,Foggy,1,2,2023-02-13 17:38:00,2,0,1,3
13,0,Devendra Nagar,21.24489191857812,81.6222527964542,740,29.3,Clear,0,1,2023-04-03 13:01:00,4,0,0,0
5,3,Shankar Nagar,21.243703712590523,81.64519804030299,347,16.3,Rainy,0,1,2023-10-05 05:18:00,10,0,0,2
5,3,Devendra Nagar,21.243121785848693,81.6204649494685,533,16.2,Rainy,0,1,2023-12-14 05:03:00,12,0,0,2
4,1,Shankar Nagar,21.243829521682475,81.6422017754037,531,26.6,Cloudy,0,1,2023-06-13 04:26:00,6,0,0,1
7,4,Pandri,21.25174668332874,81.63008790639581,1440,15.2,Clear,0,1,2023-04-14 07:48:00,4,0,1,0
10,2,Amanaka,21.26955359549073,81.6379797268772,766,33.3,Clear,0,0,2023-02-01 10:29:00,2,0,0,0
8,1,Tikrapara,21.25689819204305,81.61704300595045,1440,9.9,Clear,0,2,2023-01-10 08:35:00,1,0,1,0
13,2,Amanaka,21.269793490479703,81.6317136223777,285,53.1,Clear,0,0,2023-10-18 13:28:00,10,0,0,0
17,1,Telibandha,21.238548291191137,81.65342294033145,811,13.5,Cloudy,0,2,2023-07-11 17:10:00,7,0,1,1
19,5,Pandri,21.25144177297659,81.63006140181143,466,23.7,Clear,0,1,2023-08-26 19:18:00,8,1,1,0
11,4,Jail Road,21.227279670469656,81.63886727718392,417,41.3,Clear,1,0,2023-07-14 11:53:00,7,0,0,0
18,6,Ring Road No 1,21.262649607239357,81.65056456980649,638,11.4,Foggy,0,1,2023-10-01 18:04:00,10,1,1,3
6,3,Amanaka,21.272563287590007,81.63611538212146,716,58.1,Clear,0,0,2023-08-10 06:39:00,8,0,0,0
8,2,Fafadih,21.230877084086128,81.66169300955686,1193,18.2,Clear,0,1,2023-11-22 08:48:00,11,0,1,0
0,6,GE Road,21.252196443496995,81.65118029807704,235,44.1,Clear,0,0,2023-06-18 00:58:00,6,1,0,0
5,0,Pandri,21.254561081373136,81.62756981161634,769,38.7,Rainy,0,0,2023-12-11 05:26:00,12,0,0,2
20,5,Katora Talab,21.23507828497758,81.63198484428217,195,23.5,Foggy,0,0,2023-02-11 20:41:00,2,1,0,3
3,0,Mowa,21.278431960281782,81.6432327167489,585,52.2,Clear,0,0,2023-12-11 03:22:00,12,0,0,0
3,3,Ring Road No 1,21.26537466903318,81.65104809795272,579,57.1,Clear,0,0,2023-01-05 03:29:00,1,0,0,0
21,2,Pandri,21.25076030495349,81.6299035159845,566,14.2,Foggy,0,1,2023-05-24 21:58:00,5,0,0,3
7,0,Ring Road No 1,21.26172971419674,81.6553790774434,1027,10.4,Rainy,0,2,2023-04-24 07:31:00,4,0,1,2
20,1,Pandri,21.248184677945765,81.62996948115779,313,54.1,Clear,0,0,2023-04-11 20:25:00,4,0,0,0
21,0,Katora Talab,21.240747212438457,81.63451359968913,779,31.7,Rainy,0,0,2023-04-10 21:47:00,4,0,0,2
23,1,GE Road,21.25081992193,81.64818510915438,330,26.7,Clear,0,1,2023-03-07 23:04:00,3,0,0,0
6,6,Katora Talab,21.236339216636477,81.63724569694935,156,41.7,Rainy,0,0,2023-05-21 06:54:00,5,1,0,2
17,4,Amanaka,21.26557627617734,81.6380668674026,1195,9.5,Rainy,0,2,2023-12-15 17:56:00,12,0,1,2
13,3,Fafadih,21.2302520856951,81.66066669534152,324,45.6,Clear,0,0,2023-08-10 13:17:00,8,0,0,0
1,1,Pandri,21.250541511159405,81.63077710653954,630,39.0,Clear,0,0,2023-04-25 01:17:00,4,0,0,0
18,5,Fafadih,21.229903751296234,81.66212434533216,283,6.7,Rainy,0,2,2023-02-11 18:51:00,2,1,1,2
5,1,Tikrapara,21.264148619246576,81.61597365199081,518,12.5,Rainy,1,1,2023-04-11 05:21:00,4,0,0,2
18,4,Devendra Nagar,21.24597941233522,81.62207603564441,975,9.9,Clear,0,2,2023-01-13 18:51:00,1,0,1,0
16,1,Pandri,21.252251774412382,81.62963829555483,442,40.2,Rainy,0,0,2023-06-20 16:50:00,6,0,0,2
14,4,Shankar Nagar,21.242217026181912,81.64307574456974,327,18.8,Clear,1,1,2023-11-17 14:37:00,11,0,0,0
2,4,Fafadih,21.236708696219573,81.66081819241654,330,10.7,Foggy,0,1,2023-12-22 02:50:00,12,0,0,3
13,4,GE Road,21.252639515884297,81.64631345408425,304,45.5,Clear,0,0,2023-11-17 13:04:00,11,0,0,0
3,1,Devendra Nagar,21.243687127246364,81.62434481255576,620,25.5,Clear,0,1,2023-07-25 03:39:00,7,0,0,0
12,0,Pandri,21.25436823205707,81.63031122669757,638,38.2,Rainy,0,0,2023-08-21 12:29:00,8,0,0,2
14,5,Jail Road,21.229173883938955,81.64009858281085,375,41.5,Clear,1,0,2023-01-14 14:33:00,1,1,0,0
18,5,Ring Road No 1,21.26089918453206,81.65240903065272,501,7.5,Clear,0,2,2023-02-04 18:50:00,2,1,1,0
14,1,Mowa,21.280664666124647,81.64139581933433,448,21.2,Clear,0,1,2023-11-14 14:11:00,11,0,0,0
16,5,GE Road,21.250259915704483,81.64943175645931,396,17.4,Foggy,0,1,2023-08-12 16:41:00,8,1,0,3
9,1,Telibandha,21.23802656052792,81.64996773477074,991,24.4,Clear,0,1,2023-08-29 09:38:00,8,0,1,0
7,0,Telibandha,21.24309944357833,81.6496059485985,1389,13.4,Clear,0,2,2023-01-30 07:32:00,1,0,1,0
10,6,Tikrapara,21.25938331969596,81.61740491638874,480,46.3,Cloudy,0,0,2023-02-05 10:12:00,2,1,0,1
18,1,Fafadih,21.234588383943,81.66083755165356,910,8.2,Clear,0,2,2023-10-24 18:21:00,10,0,1,0
7,0,Pandri,21.25010125392336,81.63224260806454,365,18.9,Clear,0,1,2023-09-11 07:58:00,9,0,1,0
23,0,Mowa,21.28173920600903,81.64109915286853,410,19.8,Foggy,1,0,2023-06-19 23:24:00,6,0,0,3
11,1,Pandri,21.24766692009728,81.63161502737967,768,20.2,Clear,0,1,2023-02-07 11:01:00,2,0,0,0
1,1,GE Road,21.24983074034848,81.65048125119833,403,23.9,Clear,0,1,2023-07-04 01:01:00,7,0,0,0
10,4,Ring Road No 1,21.259459792364577,81.6529851946766,767,26.1,Clear,0,1,2023-03-31 10:54:00,3,0,0,0
0,1,Amanaka,21.26757765614144,81.63646152823814,340,22.4,Rainy,0,0,2023-02-21 00:53:00,2,0,0,2
14,1,Tikrapara,21.260128546135675,81.61679212116121,578,36.0,Rainy,0,0,2023-06-06 14:15:00,6,0,0,2
22,4,GE Road,21.250385927374147,81.65027263691391,321,21.5,Cloudy,0,1,2023-08-11 22:04:00,8,0,0,1
12,5,Tikrapara,21.260311788906236,81.61986882596095,408,29.3,Clear,0,1,2023-09-30 12:44:00,9,1,0,0
18,6,Pandri,21.25535288116903,81.62647151677658,942,8.0,Clear,0,2,2023-11-12 18:12:00,11,1,1,0
16,0,Amanaka,21.273234425149937,81.63520871187505,700,24.4,Clear,0,1,2023-03-06 16:37:00,3,0,0,0
2,5,Jail Road,21.22800243190336,81.63743937274853,503,19.5,Foggy,0,0,2023-11-11 02:10:00,11,1,0,3
16,2,Fafadih,21.23272175921845,81.66304330022385,383,29.5,Clear,0,1,2023-09-13 16:29:00,9,0,0,0
15,0,Ring Road No 1,21.263144901759247,81.6542223098605,795,33.0,Cloudy,0,0,2023-09-11 15:17:00,9,0,0,1
7,0,Pandri,21.248497648619896,81.6295758221043,732,9.7,Clear,0,2,2023-04-17 07:57:00,4,0,1,0
5,4,Devendra Nagar,21.24309521311117,81.62412726376526,583,26.5,Clear,0,1,2023-10-20 05:59:00,10,0,0,0
16,2,Amanaka,21.271773774780197,81.63415847641264,435,41.3,Clear,0,0,2023-08-16 16:22:00,8,0,0,0
14,5,Devendra Nagar,21.240391572286747,81.6237978962936,432,31.5,Clear,0,0,2023-08-19 14:27:00,8,1,0,0
14,6,Pandri,21.25227347710347,81.63040858950993,329,44.0,Clear,0,0,2023-04-02 14:14:00,4,1,0,0
17,2,Katora Talab,21.239171564383643,81.6323578926407,504,23.5,Clear,0,1,2023-09-20 17:41:00,9,0,1,0
6,5,Pandri,21.252760432210906,81.63198501502495,280,45.4,Clear,0,0,2023-10-07 06:21:00,10,1,0,0
6,6,Jail Road,21.22624282483199,81.64073930365184,238,41.9,Rainy,0,0,2023-05-21 06:45:00,5,1,0,2
9,3,Amanaka,21.268991640337983,81.6348369546538,997,13.1,Clear,0,2,2023-01-05 09:18:00,1,0,1,0
15,5,Jail Road,21.23049535296708,81.63912554287178,506,59.5,Cloudy,0,0,2023-01-07 15:41:00,1,1,0,1
23,3,Tikrapara,21.25874858384168,81.61876830483499,414,36.3,Clear,0,0,2023-04-27 23:47:00,4,0,0,0
10,4,Mowa,21.27672550812228,81.64012834974224,287,29.1,Clear,0,1,2023-08-25 10:50:00,8,0,0,0
6,2,Ring Road No 1,21.264758746565917,81.64890241192968,660,53.4,Clear,0,0,2023-08-02 06:28:00,8,0,0,0
23,1,Telibandha,21.24023262500182,81.6510251825857,711,30.9,Foggy,0,0,2023-06-06 23:00:00,6,0,0,3
21,6,Devendra Nagar,21.242148386542414,81.62204487069533,429,34.5,Rainy,0,0,2023-08-06 21:48:00,8,1,0,2
18,3,GE Road,21.25358821880609,81.64693766893772,417,8.1,Cloudy,0,2,2023-01-12 18:50:00,1,0,1,1
19,6,Jail Road,21.22887119147538,81.6410241217865,756,9.1,Clear,0,2,2023-11-05 19:36:00,11,1,1,0
3,4,Tikrapara,21.261666781018565,81.61819692222791,783,40.8,Rainy,0,0,2023-09-01 03:21:00,9,0,0,2
21,3,Telibandha,21.23770497961062,81.6529447397234,381,11.5,Rainy,0,1,2023-02-23 21:35:00,2,0,0,2
2,2,Telibandha,21.2423777993276,81.65205771610155,595,27.8,Clear,0,1,2023-04-12 02:58:00,4,0,0,0
1,0,Shankar Nagar,21.24367063628513,81.64048346855672,730,15.5,Clear,0,1,2023-08-21 01:23:00,8,0,0,0
3,2,Devendra Nagar,21.243939111186886,81.62444502821053,749,23.7,Rainy,0,0,2023-03-22 03:08:00,3,0,0,2
6,2,Tikrapara,21.26093679644178,81.6215031971859,642,36.3,Rainy,0,0,2023-03-08 06:19:00,3,0,0,2
18,3,GE Road,21.252500900185076,81.64589383939648,1285,14.2,Clear,0,2,2023-06-08 18:12:00,6,0,1,0
12,3,Mowa,21.281003895235447,81.64030387874537,452,38.7,Cloudy,0,0,2023-02-02 12:38:00,2,0,0,1
18,4,Mowa,21.27813205745609,81.64280040041251,527,22.6,Clear,0,1,2023-08-25 18:02:00,8,0,1,0
12,4,Ring Road No 1,21.267391334979568,81.65741983711202,379,33.7,Clear,0,0,2023-06-02 12:39:00,6,0,0,0
12,2,Devendra Nagar,21.24681344611827,81.62303360676256,387,46.4,Clear,0,0,2023-08-23 12:58:00,8,0,0,0
5,2,Pandri,21.252469011296963,81.63137531085174,750,28.1,Cloudy,0,1,2023-05-03 05:17:00,5,0,0,1
15,5,Ring Road No 1,21.262758664748887,81.65479042271183,536,20.5,Clear,0,1,2023-04-22 15:26:00,4,1,0,0
13,4,Katora Talab,21.23716014151838,81.63549548617819,368,26.4,Clear,0,1,2023-06-16 13:28:00,6,0,0,0
22,4,Shankar Nagar,21.24483184850411,81.64294317322123,672,22.5,Rainy,0,0,2023-11-24 22:43:00,11,0,0,2
0,4,Devendra Nagar,21.24727788100094,81.62216549362691,317,46.9,Clear,0,0,2023-01-20 00:16:00,1,0,0,0
14,2,Mowa,21.277783396492108,81.64009969153406,284,39.7,Clear,0,0,2023-09-06 14:04:00,9,0,0,0
8,2,Telibandha,21.23977900246124,81.65165787300703,657,5.4,Clear,0,2,2023-08-30 08:53:00,8,0,1,0
5,3,Katora Talab,21.237615545732304,81.6378489848667,211,45.5,Clear,0,0,2023-07-20 05:04:00,7,0,0,0
21,2,Tikrapara,21.260088807962344,81.6200374833112,421,34.9,Clear,0,0,2023-01-18 21:34:00,1,0,0,0
21,5,Katora Talab,21.23451659824772,81.63372580059506,213,32.6,Clear,0,0,2023-11-25 21:45:00,11,1,0,0
12,2,Pandri,21.25279107551513,81.63129820422148,406,56.8,Clear,0,0,2023-01-25 12:49:00,1,0,0,0
13,0,Shankar Nagar,21.242912066104672,81.64195680149628,214,30.2,Clear,0,0,2023-01-09 13:01:00,1,0,0,0
21,6,Tikrapara,21.25706425250664,81.61798594159839,259,17.0,Clear,0,1,2023-02-19 21:10:00,2,1,0,0
20,6,Fafadih,21.23488076632704,81.6623504100322,288,57.0,Clear,0,0,2023-10-15 20:12:00,10,1,0,0
3,3,Tikrapara,21.261101331442763,81.61879954737437,531,22.8,Clear,0,1,2023-04-20 03:22:00,4,0,0,0
14,2,Devendra Nagar,21.245614126317257,81.62207935772106,267,44.6,Clear,0,0,2023-04-19 14:14:00,4,0,0,0
6,5,Pandri,21.252797656840407,81.63044194588878,355,49.5,Clear,0,0,2023-02-04 06:26:00,2,1,0,0
18,0,Ring Road No 1,21.264384037695987,81.65014793031467,822,17.0,Cloudy,0,1,2023-10-02 18:10:00,10,0,1,1
4,4,Jail Road,21.225493314160257,81.6422943054235,379,26.2,Foggy,0,0,2023-12-22 04:21:00,12,0,0,3
2,0,Jail Road,21.228842325087985,81.63837444847192,218,42.4,Clear,0,0,2023-09-04 02:21:00,9,0,0,0
16,6,Jail Road,21.23118695782383,81.63931597472016,149,17.8,Rainy,0,1,2023-04-30 16:37:00,4,1,0,2
23,1,Amanaka,21.27211987276809,81.63623401189916,449,42.9,Clear,0,0,2023-05-02 23:27:00,5,0,0,0
4,4,Amanaka,21.2713671386464,81.6322680885776,409,43.9,Clear,0,0,2023-04-14 04:24:00,4,0,0,0
4,6,Mowa,21.28132388797077,81.64282250106247,367,30.8,Rainy,0,0,2023-06-18 04:17:00,6,1,0,2
9,1,Devendra Nagar,21.244861445721508,81.62368677693469,403,19.7,Clear,0,1,2023-11-28 09:48:00,11,0,1,0
7,3,Pandri,21.247847529534205,81.63041730562296,768,12.6,Clear,0,2,2023-12-07 07:51:00,12,0,1,0
15,4,Pandri,21.24934125698364,81.6268946594283,397,17.3,Cloudy,0,1,2023-02-03 15:04:00,2,0,0,1
