hour,day_of_week,month,location,latitude,longitude,crime_type,is_night,is_weekend,risk_score,status,datetime,is_rush_hour,crime_type_encoded,high_risk
13,6,10,Amanaka,21.26446456392401,81.63261291009454,Robbery,0,1,0.392,Under investigation,2023-10-08 13:00:00,0,3,0
11,4,4,Fafadih,21.22969996698096,81.66008482008091,Harassment,0,0,0.385,Under investigation,2023-04-21 11:00:00,0,2,0
23,3,6,Tikrapara,21.26036988010103,81.62042005409525,Burglary,1,0,0.917,Reported,2023-06-29 23:00:00,0,1,1
19,0,4,Devendra Nagar,21.24421210618758,81.61989057705938,Theft,0,0,0.456,Under investigation,2023-04-17 19:00:00,1,5,0
3,3,7,Devendra Nagar,21.252344027799083,81.63304656076716,Burglary,1,0,0.602,Closed,2023-07-06 03:00:00,0,1,1
1,3,1,Shankar Nagar,21.24407314668753,81.63907287853192,Robbery,1,0,0.828,Reported,2023-01-26 01:00:00,0,3,1
8,1,8,Telibandha,21.24480181652417,81.64431297157468,Vandalism,0,0,0.218,Under investigation,2023-08-08 08:00:00,1,6,0
0,6,12,Mowa,21.27756090670118,81.63951553179461,Vehicle theft,1,1,0.78,Under investigation,2023-12-31 00:00:00,0,7,1
0,1,11,Telibandha,21.2342618577982,81.64897990306831,Robbery,1,0,0.965,Reported,2023-11-28 00:00:00,0,3,1
7,2,4,Devendra Nagar,21.242143311683304,81.6234506178566,Burglary,0,0,0.467,Reported,2023-04-19 07:00:00,1,1,0
4,3,7,Tikrapara,21.26020870867069,81.61621467310592,Robbery,1,0,0.998,Reported,2023-07-20 04:00:00,0,3,1
11,1,8,Katora Talab,21.235217946573623,81.6335766041284,Vehicle theft,0,0,0.493,Reported,2023-08-08 11:00:00,0,7,0
5,2,11,Ring Road No 1,21.26663938424448,81.65060628239574,Vehicle theft,1,0,0.989,Solved,2023-11-08 05:00:00,0,7,1
23,1,9,Telibandha,21.242198806963145,81.65244325193422,Snatching,1,0,0.606,Solved,2023-09-19 23:00:00,0,4,1
7,3,3,Devendra Nagar,21.2478861227876,81.62895138388139,Snatching,0,0,0.156,Reported,2023-03-30 07:00:00,1,4,0
5,2,11,Jail Road,21.22532243648102,81.63820726757477,Robbery,1,0,0.558,Under investigation,2023-11-15 05:00:00,0,3,1
14,6,9,Shankar Nagar,21.2505531952012,81.64107073399764,Assault,0,1,0.441,Under investigation,2023-09-10 14:00:00,0,0,0
19,5,9,Pandri,21.24013950524038,81.6287881266274,Harassment,0,1,0.147,Reported,2023-09-09 19:00:00,1,2,0
7,1,5,Telibandha,21.239439758120653,81.63963154753027,Vandalism,0,0,0.452,Under investigation,2023-05-02 07:00:00,1,6,0
11,1,4,Tikrapara,21.265435742559557,81.61584515014454,Robbery,0,0,0.553,Reported,2023-04-18 11:00:00,0,3,1
22,0,3,Devendra Nagar,21.24691425246075,81.62249607381862,Burglary,1,0,0.929,Solved,2023-03-27 22:00:00,0,1,1
11,4,6,Ring Road No 1,21.258246594323182,81.64691796746146,Snatching,0,0,0.417,Solved,2023-06-09 11:00:00,0,4,0
0,3,12,Ring Road No 1,21.25965966865429,81.65554268763674,Assault,1,0,0.552,Solved,2023-12-21 00:00:00,0,0,1
2,1,9,Jail Road,21.2292098472476,81.6380125379338,Burglary,1,0,0.715,Reported,2023-09-12 02:00:00,0,1,1
17,3,11,Jail Road,21.22606156434964,81.64488460088612,Theft,0,0,0.368,Reported,2023-11-09 17:00:00,1,5,0
17,0,7,Amanaka,21.275856805090093,81.63973897559484,Theft,0,0,0.559,Under investigation,2023-07-17 17:00:00,1,5,1
19,2,3,Devendra Nagar,21.247569749356614,81.62455932016749,Vehicle theft,0,0,0.206,Under investigation,2023-03-08 19:00:00,1,7,0
20,4,5,Jail Road,21.2249362487281,81.63911672349316,Harassment,0,0,0.58,Solved,2023-05-26 20:00:00,0,2,1
14,5,11,Jail Road,21.227064559186616,81.63279795156407,Harassment,0,1,0.171,Solved,2023-11-25 14:00:00,0,2,0
4,0,3,Tikrapara,21.264328173676663,81.61591668021444,Robbery,1,0,0.928,Reported,2023-03-13 04:00:00,0,3,1
12,3,4,Katora Talab,21.24148376762974,81.63802698560305,Vehicle theft,0,0,0.139,Under investigation,2023-04-20 12:00:00,0,7,0
10,2,5,Shankar Nagar,21.24572687190653,81.64455153628705,Vandalism,0,0,0.567,Solved,2023-05-31 10:00:00,0,6,1
15,2,5,Katora Talab,21.234238744471703,81.64193140060516,Assault,0,0,0.104,Reported,2023-05-24 15:00:00,0,0,0
2,5,12,Amanaka,21.270172501723813,81.63620772674048,Robbery,1,1,0.656,Reported,2023-12-23 02:00:00,0,3,1
11,0,1,Shankar Nagar,21.240903694665736,81.63837533895689,Vehicle theft,0,0,0.25,Solved,2023-01-02 11:00:00,0,7,0
10,2,12,Devendra Nagar,21.24750918403524,81.62427005398376,Theft,0,0,0.275,Reported,2023-12-20 10:00:00,0,5,0
4,0,11,Tikrapara,21.25694259053639,81.6129462931249,Robbery,1,0,0.918,Under investigation,2023-11-20 04:00:00,0,3,1
23,1,5,Tikrapara,21.255020307650693,81.62348453486837,Robbery,1,0,0.788,Under investigation,2023-05-23 23:00:00,0,3,1
17,1,1,Fafadih,21.2306469847414,81.65984436581729,Snatching,0,0,0.402,Under investigation,2023-01-03 17:00:00,1,4,0
4,6,9,Amanaka,21.27580136103504,81.63051139775406,Vehicle theft,1,1,0.892,Solved,2023-09-10 04:00:00,0,7,1
0,5,8,Jail Road,21.22689202069713,81.63702493268576,Snatching,1,1,0.712,Under investigation,2023-08-19 00:00:00,0,4,1
3,6,1,Ring Road No 1,21.269872273924666,81.65917353400233,Vehicle theft,1,1,0.969,Reported,2023-01-01 03:00:00,0,7,1
21,0,4,Amanaka,21.27300625290161,81.63813353889662,Burglary,1,0,0.722,Reported,2023-04-10 21:00:00,0,1,1
17,5,5,GE Road,21.248878579988588,81.65668931394761,Vandalism,0,1,0.183,Under investigation,2023-05-27 17:00:00,1,6,0
13,2,3,GE Road,21.25227078501744,81.6523124410578,Theft,0,0,0.186,Under investigation,2023-03-08 13:00:00,0,5,0
7,3,12,Jail Road,21.22937790024492,81.63902786965069,Theft,0,0,0.476,Under investigation,2023-12-14 07:00:00,1,5,0
17,4,1,Ring Road No 1,21.270052169038387,81.65335889471896,Harassment,0,0,0.354,Reported,2023-01-27 17:00:00,1,2,0
16,5,11,Mowa,21.28470550184428,81.643321312687,Harassment,0,1,0.397,Under investigation,2023-11-25 16:00:00,0,2,0
1,2,3,Telibandha,21.23550653385431,81.64776662826849,Assault,1,0,0.565,Reported,2023-03-29 01:00:00,0,0,1
20,1,1,Shankar Nagar,21.24391186096986,81.63959399913583,Snatching,0,0,0.397,Solved,2023-01-03 20:00:00,0,4,0
11,2,11,Tikrapara,21.25567015436549,81.62350566812715,Snatching,0,0,0.346,Reported,2023-11-22 11:00:00,0,4,0
15,2,3,Pandri,21.249220519716705,81.63015277099116,Harassment,0,0,0.391,Under investigation,2023-03-22 15:00:00,0,2,0
5,4,1,GE Road,21.252384534359543,81.64654738749871,Robbery,1,0,0.511,Solved,2023-01-06 05:00:00,0,3,1
15,1,3,Telibandha,21.244703197865235,81.64563143295517,Burglary,0,0,0.562,Reported,2023-03-28 15:00:00,0,1,1
18,5,8,Fafadih,21.23414650105432,81.6621844708255,Vandalism,0,1,0.385,Under investigation,2023-08-26 18:00:00,1,6,0
10,6,5,Katora Talab,21.23648298158854,81.62931234954692,Snatching,0,1,0.446,Solved,2023-05-07 10:00:00,0,4,0
5,2,4,Amanaka,21.273483270207453,81.63797404268135,Robbery,1,0,0.517,Reported,2023-04-19 05:00:00,0,3,1
1,5,6,Telibandha,21.236197725885635,81.65292994882881,Assault,1,1,0.928,Under investigation,2023-06-03 01:00:00,0,0,1
0,1,1,Jail Road,21.231299630745205,81.63497755141856,Theft,1,0,0.886,Reported,2023-01-17 00:00:00,0,5,1
1,1,6,Shankar Nagar,21.24008428434172,81.64665312577955,Snatching,1,0,0.771,Reported,2023-06-27 01:00:00,0,4,1
16,5,1,Devendra Nagar,21.246837664740568,81.62114278821676,Vehicle theft,0,1,0.599,Solved,2023-01-07 16:00:00,0,7,1
5,6,10,Fafadih,21.22966609643531,81.65913842480754,Harassment,1,1,0.525,Under investigation,2023-10-22 05:00:00,0,2,1
5,0,2,Fafadih,21.23132208188049,81.65781614786948,Theft,1,0,0.93,Under investigation,2023-02-13 05:00:00,0,5,1
0,1,1,Devendra Nagar,21.238632943550467,81.6279600531456,Harassment,1,0,0.792,Solved,2023-01-24 00:00:00,0,2,1
18,0,5,Ring Road No 1,21.267282534690448,81.64610697819278,Robbery,0,0,0.155,Solved,2023-05-29 18:00:00,1,3,0
18,1,7,Shankar Nagar,21.244045245182257,81.63849104718913,Harassment,0,0,0.217,Reported,2023-07-11 18:00:00,1,2,0
7,4,9,Katora Talab,21.23565373110709,81.6331209336805,Vehicle theft,0,0,0.448,Under investigation,2023-09-08 07:00:00,1,7,0
3,2,1,Jail Road,21.22808866313713,81.64811178833631,Theft,1,0,0.801,Under investigation,2023-01-11 03:00:00,0,5,1
22,6,9,Amanaka,21.268238697261296,81.63176694469973,Theft,1,1,0.88,Under investigation,2023-09-24 22:00:00,0,5,1
22,6,12,GE Road,21.24814967428201,81.6530751078256,Robbery,1,1,0.961,Under investigation,2023-12-17 22:00:00,0,3,1
10,2,2,Mowa,21.272291590673227,81.63924950833426,Assault,0,0,0.57,Under investigation,2023-02-08 10:00:00,0,0,1
22,2,10,Telibandha,21.24468729136045,81.65107594475198,Burglary,1,0,0.67,Under investigation,2023-10-18 22:00:00,0,1,1
15,3,6,GE Road,21.251967688020144,81.65742858584058,Theft,0,0,0.391,Under investigation,2023-06-15 15:00:00,0,5,0
1,1,9,Jail Road,21.2307853918118,81.63726725535457,Theft,1,0,0.992,Under investigation,2023-09-12 01:00:00,0,5,1
22,6,11,Shankar Nagar,21.24237169177249,81.63755827076388,Vehicle theft,1,1,0.524,Under investigation,2023-11-26 22:00:00,0,7,1
7,1,7,Tikrapara,21.265123748160065,81.62099824687014,Harassment,0,0,0.412,Reported,2023-07-25 07:00:00,1,2,0
6,6,4,Mowa,21.283397656599885,81.6471519357142,Robbery,0,1,0.579,Solved,2023-04-02 06:00:00,0,3,1
10,0,7,Shankar Nagar,21.24184315687629,81.63832098859196,Vehicle theft,0,0,0.461,Under investigation,2023-07-10 10:00:00,0,7,0
7,4,8,Devendra Nagar,21.24539314755477,81.61990895571685,Harassment,0,0,0.155,Under investigation,2023-08-04 07:00:00,1,2,0
7,4,12,Amanaka,21.270659827501635,81.63952838752334,Vehicle theft,0,0,0.128,Reported,2023-12-08 07:00:00,1,7,0
4,0,6,Fafadih,21.232427441415805,81.66179998035962,Snatching,1,0,0.999,Reported,2023-06-05 04:00:00,0,4,1
16,0,9,Ring Road No 1,21.26302461753511,81.65441091028976,Burglary,0,0,0.269,Reported,2023-09-25 16:00:00,0,1,0
19,1,2,Ring Road No 1,21.26072887042285,81.64241421495343,Theft,0,0,0.455,Under investigation,2023-02-28 19:00:00,1,5,0
3,2,6,GE Road,21.253083475437503,81.65285133768523,Assault,1,0,0.616,Under investigation,2023-06-21 03:00:00,0,0,1
17,1,6,Devendra Nagar,21.247385496979035,81.62083907801814,Theft,0,0,0.212,Reported,2023-06-06 17:00:00,1,5,0
0,1,5,Mowa,21.274359951607256,81.64427799012712,Vandalism,1,0,0.872,Under investigation,2023-05-16 00:00:00,0,6,1
1,5,10,GE Road,21.25176591581174,81.64839682948936,Snatching,1,1,0.913,Reported,2023-10-07 01:00:00,0,4,1
17,6,5,Devendra Nagar,21.252889853371972,81.61961279962328,Theft,0,1,0.237,Reported,2023-05-07 17:00:00,1,5,0
11,6,7,Telibandha,21.246000148084512,81.65022713561947,Snatching,0,1,0.583,Under investigation,2023-07-16 11:00:00,0,4,1
2,5,6,Ring Road No 1,21.25605771809252,81.65048318938273,Vehicle theft,1,1,0.804,Under investigation,2023-06-10 02:00:00,0,7,1
18,5,11,Shankar Nagar,21.2473379843064,81.64063977986878,Vehicle theft,0,1,0.427,Under investigation,2023-11-25 18:00:00,1,7,0
14,4,2,Fafadih,21.22720088583505,81.66054194187281,Burglary,0,0,0.273,Solved,2023-02-03 14:00:00,0,1,0
17,1,10,Devendra Nagar,21.242171310504432,81.62536725760435,Harassment,0,0,0.12,Under investigation,2023-10-24 17:00:00,1,2,0
11,4,5,Tikrapara,21.263193599264277,81.61447491836901,Burglary,0,0,0.228,Closed,2023-05-19 11:00:00,0,1,0
9,6,1,Tikrapara,21.257276783779535,81.62172656986043,Burglary,0,1,0.125,Reported,2023-01-15 09:00:00,1,1,0
0,2,1,Shankar Nagar,21.24006462288681,81.6377713674567,Robbery,1,0,0.663,Under investigation,2023-01-18 00:00:00,0,3,1
17,6,11,Shankar Nagar,21.23878523547281,81.64350815445184,Snatching,0,1,0.194,Closed,2023-11-05 17:00:00,1,4,0
12,0,2,Tikrapara,21.26133663087807,81.61596381587849,Vehicle theft,0,0,0.58,Reported,2023-02-13 12:00:00,0,7,1
0,6,5,Devendra Nagar,21.245620341584512,81.62950852953662,Burglary,1,1,0.918,Reported,2023-05-28 00:00:00,0,1,1
11,3,8,Pandri,21.24750375937233,81.62179302956396,Theft,0,0,0.382,Under investigation,2023-08-17 11:00:00,0,5,0
13,5,12,Pandri,21.25322030230288,81.62915839534439,Robbery,0,1,0.358,Reported,2023-12-02 13:00:00,0,3,0
1,6,2,Mowa,21.27605989965274,81.64490832094943,Assault,1,1,0.721,Under investigation,2023-02-26 01:00:00,0,0,1
10,1,1,Shankar Nagar,21.24685690057868,81.63326688792048,Burglary,0,0,0.515,Reported,2023-01-10 10:00:00,0,1,1
6,6,6,Devendra Nagar,21.242989608362677,81.6326700649248,Snatching,0,1,0.245,Reported,2023-06-18 06:00:00,0,4,0
22,6,7,Ring Road No 1,21.265733619663195,81.6539044145532,Assault,1,1,0.797,Reported,2023-07-02 22:00:00,0,0,1
12,4,8,Fafadih,21.237791577114525,81.6612682753008,Snatching,0,0,0.266,Solved,2023-08-11 12:00:00,0,4,0
14,3,5,Tikrapara,21.263286736640367,81.62157224817535,Vandalism,0,0,0.153,Reported,2023-05-11 14:00:00,0,6,0
17,4,9,Devendra Nagar,21.24775616598701,81.62211195211754,Vehicle theft,0,0,0.162,Under investigation,2023-09-22 17:00:00,1,7,0
12,4,10,Jail Road,21.230488235689467,81.63774655374277,Vandalism,0,0,0.453,Under investigation,2023-10-13 12:00:00,0,6,0
2,1,1,Telibandha,21.238951257218268,81.6454260364316,Assault,1,0,0.52,Solved,2023-01-31 02:00:00,0,0,1
20,5,9,Pandri,21.248237504034908,81.6284707518323,Snatching,0,1,0.16,Solved,2023-09-09 20:00:00,0,4,0
22,0,5,Telibandha,21.23512517827428,81.64807993091702,Theft,1,0,0.668,Under investigation,2023-05-08 22:00:00,0,5,1
20,0,2,Shankar Nagar,21.24284429609298,81.64370904937866,Snatching,0,0,0.517,Under investigation,2023-02-13 20:00:00,0,4,1
14,0,8,Telibandha,21.242697029207413,81.64824486251449,Vehicle theft,0,0,0.541,Solved,2023-08-14 14:00:00,0,7,1
14,0,1,Katora Talab,21.242040418469077,81.6382544443145,Vandalism,0,0,0.53,Under investigation,2023-01-16 14:00:00,0,6,1
14,2,7,Amanaka,21.272016375327777,81.63561459651719,Vehicle theft,0,0,0.45,Closed,2023-07-19 14:00:00,0,7,0
21,3,5,Pandri,21.252676483367477,81.63434820460266,Snatching,1,0,0.902,Under investigation,2023-05-11 21:00:00,0,4,1
10,6,7,Mowa,21.283794318639035,81.64763978691354,Vehicle theft,0,1,0.192,Reported,2023-07-30 10:00:00,0,7,0
9,5,10,Fafadih,21.233265307327507,81.66341986865999,Snatching,0,1,0.32,Under investigation,2023-10-07 09:00:00,1,4,0
19,1,2,Fafadih,21.23847418602649,81.65870513586033,Assault,0,0,0.227,Solved,2023-02-14 19:00:00,1,0,0
2,1,1,GE Road,21.24992633258513,81.64896414665205,Vandalism,1,0,0.83,Reported,2023-01-10 02:00:00,0,6,1
0,5,10,Ring Road No 1,21.26699839495192,81.65486068860288,Robbery,1,1,0.965,Under investigation,2023-10-28 00:00:00,0,3,1
5,5,8,GE Road,21.25027654355521,81.64286556218248,Vehicle theft,1,1,0.962,Reported,2023-08-05 05:00:00,0,7,1
11,4,8,Shankar Nagar,21.244484735777185,81.63842673545068,Robbery,0,0,0.552,Under investigation,2023-08-04 11:00:00,0,3,1
18,5,4,Ring Road No 1,21.25744025518144,81.64614451375706,Vandalism,0,1,0.497,Under investigation,2023-04-22 18:00:00,1,6,0
12,2,7,Mowa,21.280205524031384,81.64774414944374,Snatching,0,0,0.343,Solved,2023-07-26 12:00:00,0,4,0
9,6,11,Amanaka,21.270155578064944,81.6358455226186,Theft,0,1,0.584,Reported,2023-11-26 09:00:00,1,5,1
18,0,9,Fafadih,21.23783157975551,81.65502218036366,Burglary,0,0,0.105,Closed,2023-09-04 18:00:00,1,1,0
2,4,10,Fafadih,21.2351807056864,81.66115364086272,Theft,1,0,0.565,Under investigation,2023-10-13 02:00:00,0,5,1
14,3,8,Pandri,21.25366422983533,81.62766606436638,Burglary,0,0,0.318,Under investigation,2023-08-31 14:00:00,0,1,0
13,3,11,Jail Road,21.226528250838296,81.64066203561714,Snatching,0,0,0.124,Reported,2023-11-16 13:00:00,0,4,0
14,3,3,Telibandha,21.24549676529334,81.65354364041816,Theft,0,0,0.488,Under investigation,2023-03-16 14:00:00,0,5,0
20,1,11,Tikrapara,21.258069228919283,81.61333611185609,Robbery,0,0,0.19,Under investigation,2023-11-07 20:00:00,0,3,0
20,4,8,Shankar Nagar,21.23677173086521,81.64736439780741,Vandalism,0,0,0.187,Under investigation,2023-08-25 20:00:00,0,6,0
2,5,9,Fafadih,21.229279670847458,81.65989794634801,Burglary,1,1,0.602,Solved,2023-09-16 02:00:00,0,1,1
6,0,2,Devendra Nagar,21.25088484450431,81.61694439417809,Assault,0,0,0.497,Closed,2023-02-20 06:00:00,0,0,0
2,1,1,Mowa,21.284869058037906,81.64128543818444,Vehicle theft,1,0,0.994,Solved,2023-01-03 02:00:00,0,7,1
6,3,4,Telibandha,21.234305666739047,81.6491105962914,Burglary,0,0,0.524,Under investigation,2023-04-20 06:00:00,0,1,1
5,4,1,Pandri,21.248509612874397,81.63136327919563,Robbery,1,0,0.959,Reported,2023-01-27 05:00:00,0,3,1
15,0,7,Amanaka,21.267407470264448,81.62735343115632,Snatching,0,0,0.109,Under investigation,2023-07-24 15:00:00,0,4,0
7,0,7,Katora Talab,21.235817749862363,81.62907381979086,Robbery,0,0,0.48,Under investigation,2023-07-10 07:00:00,1,3,0
16,5,12,Amanaka,21.270817279535954,81.63025147867087,Robbery,0,1,0.525,Reported,2023-12-23 16:00:00,0,3,1
14,3,10,Ring Road No 1,21.261447948787318,81.65193035121686,Assault,0,0,0.443,Solved,2023-10-12 14:00:00,0,0,0
7,3,10,Amanaka,21.269150165099862,81.636001721132,Robbery,0,0,0.244,Reported,2023-10-05 07:00:00,1,3,0
22,5,3,Fafadih,21.235821148662872,81.65656826520107,Snatching,1,1,0.793,Reported,2023-03-18 22:00:00,0,4,1
2,0,8,Katora Talab,21.2364424098375,81.62118198480997,Robbery,1,0,0.597,Under investigation,2023-08-28 02:00:00,0,3,1
6,2,1,Ring Road No 1,21.26438933320673,81.64999674347851,Vandalism,0,0,0.18,Under investigation,2023-01-25 06:00:00,0,6,0
1,2,9,Katora Talab,21.232766200946088,81.63576287768919,Assault,1,0,0.548,Reported,2023-09-20 01:00:00,0,0,1
10,0,12,Shankar Nagar,21.24819079030874,81.64019592900961,Assault,0,0,0.231,Solved,2023-12-25 10:00:00,0,0,0
4,1,2,Jail Road,21.226020742039037,81.64076010104976,Snatching,1,0,0.877,Reported,2023-02-14 04:00:00,0,4,1
17,4,10,Shankar Nagar,21.23815757333341,81.63945847451785,Theft,0,0,0.544,Reported,2023-10-06 17:00:00,1,5,1
2,3,11,Pandri,21.256289608646604,81.62984871691924,Assault,1,0,0.857,Under investigation,2023-11-30 02:00:00,0,0,1
22,2,5,Amanaka,21.26248213214421,81.62781203341089,Vehicle theft,1,0,0.815,Solved,2023-05-17 22:00:00,0,7,1
18,1,7,Devendra Nagar,21.24624834277059,81.62684956230368,Snatching,0,0,0.288,Under investigation,2023-07-18 18:00:00,1,4,0
3,6,8,Devendra Nagar,21.23912951416549,81.62519885043,Theft,1,1,0.561,Reported,2023-08-20 03:00:00,0,5,1
11,1,6,Tikrapara,21.26542137402996,81.62625143595184,Snatching,0,0,0.34,Reported,2023-06-06 11:00:00,0,4,0
10,2,8,Jail Road,21.23112489103944,81.64212721037822,Assault,0,0,0.59,Solved,2023-08-16 10:00:00,0,0,1
6,3,3,Ring Road No 1,21.254867262289487,81.65959901019198,Vandalism,0,0,0.124,Reported,2023-03-30 06:00:00,0,6,0
4,6,4,Amanaka,21.26769803914761,81.6312661153663,Theft,1,1,0.98,Reported,2023-04-02 04:00:00,0,5,1
7,4,6,Devendra Nagar,21.24457917546224,81.62944669365675,Vandalism,0,0,0.431,Reported,2023-06-09 07:00:00,1,6,0
2,6,7,Ring Road No 1,21.272232184190177,81.65170163471791,Burglary,1,1,0.811,Under investigation,2023-07-02 02:00:00,0,1,1
2,3,3,Ring Road No 1,21.267392336690417,81.65137281619475,Theft,1,0,0.658,Closed,2023-03-23 02:00:00,0,5,1
14,4,3,GE Road,21.247048818107928,81.65480697468315,Snatching,0,0,0.104,Solved,2023-03-24 14:00:00,0,4,0
18,4,12,GE Road,21.248711490078577,81.65504212309348,Robbery,0,0,0.128,Solved,2023-12-15 18:00:00,1,3,0
8,6,11,Devendra Nagar,21.250794165319075,81.62585614505583,Theft,0,1,0.417,Solved,2023-11-19 08:00:00,1,5,0
15,4,2,Shankar Nagar,21.250815899025017,81.65102938413274,Vandalism,0,0,0.517,Solved,2023-02-17 15:00:00,0,6,1
1,2,2,Tikrapara,21.259399026548145,81.61546482352634,Theft,1,0,0.806,Reported,2023-02-08 01:00:00,0,5,1
12,0,5,Jail Road,21.222342920650973,81.64907872902172,Theft,0,0,0.51,Reported,2023-05-15 12:00:00,0,5,1
18,4,6,Pandri,21.249641271964325,81.6341401474284,Assault,0,0,0.294,Under investigation,2023-06-09 18:00:00,1,0,0
11,5,12,Devendra Nagar,21.24263497852996,81.62955306256366,Theft,0,1,0.2,Solved,2023-12-30 11:00:00,0,5,0
15,1,4,Fafadih,21.230299529632735,81.65643312346552,Snatching,0,0,0.191,Under investigation,2023-04-18 15:00:00,0,4,0
7,4,9,Ring Road No 1,21.262565974276185,81.64907289719616,Harassment,0,0,0.553,Solved,2023-09-29 07:00:00,1,2,1
10,0,3,Pandri,21.253785199141845,81.62939442029122,Snatching,0,0,0.191,Reported,2023-03-27 10:00:00,0,4,0
0,4,10,Katora Talab,21.239210809578207,81.63333591410766,Assault,1,0,0.999,Under investigation,2023-10-06 00:00:00,0,0,1
13,5,12,Ring Road No 1,21.260739570515927,81.64886575780842,Assault,0,1,0.337,Under investigation,2023-12-30 13:00:00,0,0,0
18,3,4,Amanaka,21.278179755192124,81.6359006837289,Assault,0,0,0.398,Reported,2023-04-20 18:00:00,1,0,0
8,1,2,GE Road,21.24326495116219,81.64681916394618,Vehicle theft,0,0,0.481,Reported,2023-02-21 08:00:00,1,7,0
10,3,6,Jail Road,21.230187464129905,81.64748159872501,Snatching,0,0,0.23,Reported,2023-06-01 10:00:00,0,4,0
2,4,12,Ring Road No 1,21.26751479486356,81.64751312865407,Snatching,1,0,0.703,Solved,2023-12-15 02:00:00,0,4,1
14,3,12,Amanaka,21.27967342301429,81.6348753585408,Vehicle theft,0,0,0.574,Under investigation,2023-12-14 14:00:00,0,7,1
6,5,3,Telibandha,21.2438853192443,81.6454799660104,Burglary,0,1,0.233,Reported,2023-03-25 06:00:00,0,1,0
8,0,5,GE Road,21.241607347619,81.64326627403852,Vehicle theft,0,0,0.502,Solved,2023-05-29 08:00:00,1,7,1
16,0,6,Katora Talab,21.223698666095217,81.64294835730901,Assault,0,0,0.432,Solved,2023-06-05 16:00:00,0,0,0
9,3,6,Ring Road No 1,21.264258131675547,81.64750142392622,Vandalism,0,0,0.14,Reported,2023-06-08 09:00:00,1,6,0
11,6,11,Shankar Nagar,21.24531049611992,81.64285733614471,Vehicle theft,0,1,0.41,Under investigation,2023-11-19 11:00:00,0,7,0
12,3,3,Amanaka,21.27248373358245,81.63983812560456,Snatching,0,0,0.34,Reported,2023-03-09 12:00:00,0,4,0
8,0,2,GE Road,21.2500403153879,81.64538064277559,Robbery,0,0,0.368,Under investigation,2023-02-13 08:00:00,1,3,0
12,2,12,Amanaka,21.273311100857487,81.63820933111154,Theft,0,0,0.483,Reported,2023-12-06 12:00:00,0,5,0
10,4,6,GE Road,21.251602943232488,81.65761021675472,Robbery,0,0,0.47,Closed,2023-06-30 10:00:00,0,3,0
23,2,6,Telibandha,21.237148711508556,81.64650056811345,Assault,1,0,0.556,Reported,2023-06-21 23:00:00,0,0,1
13,4,1,Telibandha,21.240572365710022,81.64740024857234,Snatching,0,0,0.321,Solved,2023-01-06 13:00:00,0,4,0
