date,time,hour,day_of_week,location,latitude,longitude,accident_type,severity,severity_encoded,vehicles_involved,casualties,road_type,weather,light_condition,speed_limit,road_condition
2023-04-02,09:00,9,6,Telibandha,21.237286168101,81.64955129529773,Collision,Minor,0,4,1,Intersection,Clear,Day,40,Damaged
2023-06-22,08:00,8,3,Mowa,21.275403675421337,81.64671198597196,Pedestrian,Severe,2,4,3,Highway,Foggy,Day,40,Good
2023-02-19,12:00,12,6,Katora Talab,21.232724155884142,81.63853831027158,Collision,Fatal,3,1,4,Intersection,Clear,Day,80,Good
2023-01-22,17:00,17,6,Mowa,21.282455489094318,81.64499490764908,Hit-and-run,Moderate,1,4,1,Highway,Clear,Day,80,Good
2023-02-16,09:00,9,3,Amanaka,21.26791870017751,81.63602735263754,Pedestrian,Minor,0,3,0,Intersection,Foggy,Day,100,Damaged
2023-09-29,17:00,17,4,Pandri,21.24756788659935,81.6323327211051,Collision,Minor,0,1,1,Highway,Clear,Day,60,Good
2023-12-03,13:00,13,6,Katora Talab,21.23647804565539,81.63327203935624,Overturning,Severe,2,3,3,Highway,Cloudy,Day,80,Good
2023-07-30,23:00,23,6,Shankar Nagar,21.239828765460032,81.63466748164412,Skid,Moderate,1,2,0,Intersection,Rainy,Night,100,Wet
2023-08-13,20:00,20,6,Shankar Nagar,21.240384377428892,81.64543839458683,Collision,Moderate,1,3,0,Intersection,Clear,Day,80,Wet
2023-12-10,07:00,7,6,Telibandha,21.237691499714575,81.64959201342865,Overturning,Severe,2,4,3,Highway,Rainy,Day,40,Good
2023-08-24,02:00,2,3,Shankar Nagar,21.245466663074865,81.64751700663435,Overturning,Minor,0,4,0,Highway,Clear,Night,100,Good
2023-12-30,23:00,23,5,Shankar Nagar,21.247475013964838,81.63918299498854,Overturning,Minor,0,4,1,Urban,Clear,Night,80,Under repair
2023-08-22,13:00,13,1,Fafadih,21.22727228828569,81.6682788427773,Overturning,Moderate,1,4,0,Intersection,Clear,Day,100,Good
2023-02-17,19:00,19,4,Ring Road No 1,21.27020697483498,81.65176536078928,Pedestrian,Severe,2,2,2,Highway,Rainy,Day,80,Good
2023-10-31,04:00,4,1,Jail Road,21.225988535263255,81.64298967960168,Pedestrian,Minor,0,3,1,Urban,Clear,Night,60,Good
2023-05-24,22:00,22,2,Mowa,21.27857604894196,81.64196105663069,Hit-and-run,Severe,2,1,1,Highway,Clear,Night,80,Wet
2023-05-27,22:00,22,5,Amanaka,21.272683376529315,81.63600312424063,Overturning,Fatal,3,1,0,Urban,Clear,Night,60,Good
2023-03-08,01:00,1,2,Devendra Nagar,21.242042555266956,81.62242577419475,Collision,Moderate,1,1,0,Rural,Clear,Night,100,Damaged
2023-02-05,12:00,12,6,Pandri,21.253383458785983,81.63113075666722,Collision,Minor,0,4,0,Intersection,Foggy,Day,40,Good
2023-06-22,19:00,19,3,Fafadih,21.233886049723075,81.66400026886342,Collision,Severe,2,3,0,Intersection,Clear,Day,100,Damaged
2023-08-12,22:00,22,5,Shankar Nagar,21.24241484903655,81.64263600932566,Overturning,Fatal,3,3,4,Intersection,Clear,Night,60,Good
2023-03-09,11:00,11,3,Pandri,21.24127326269947,81.62825104941847,Hit-and-run,Severe,2,4,1,Urban,Clear,Day,40,Wet
2023-06-17,08:00,8,5,Telibandha,21.24119170872573,81.64892881659864,Collision,Severe,2,4,2,Highway,Clear,Day,100,Wet
2023-04-15,20:00,20,5,Mowa,21.27750131782485,81.63917564114467,Collision,Moderate,1,2,2,Rural,Foggy,Day,40,Damaged
2023-11-24,00:00,0,4,Pandri,21.25441009767819,81.63124538982062,Skid,Moderate,1,3,0,Urban,Clear,Night,40,Damaged
2023-08-09,01:00,1,2,Amanaka,21.27247624379347,81.62982135811413,Overturning,Fatal,3,1,4,Intersection,Clear,Night,40,Good
2023-12-16,07:00,7,5,GE Road,21.250718649870205,81.64805966697675,Collision,Moderate,1,3,1,Intersection,Clear,Day,40,Wet
2023-10-11,07:00,7,2,Fafadih,21.232258284880206,81.65935191736884,Pedestrian,Moderate,1,4,2,Highway,Clear,Day,60,Damaged
2023-05-15,11:00,11,0,Devendra Nagar,21.24456168718466,81.62594893434813,Collision,Minor,0,3,0,Highway,Clear,Day,80,Under repair
2023-06-02,15:00,15,4,Fafadih,21.227361445939955,81.66653188430409,Collision,Moderate,1,3,0,Intersection,Clear,Day,80,Good
2023-09-19,05:00,5,1,Telibandha,21.24035152337508,81.64997300431301,Overturning,Severe,2,2,2,Rural,Clear,Night,60,Good
2023-12-22,04:00,4,4,Fafadih,21.23582050243912,81.65684449576449,Skid,Moderate,1,3,0,Highway,Cloudy,Night,60,Good
2023-08-28,02:00,2,0,Amanaka,21.268005897284546,81.63463677370284,Hit-and-run,Moderate,1,4,2,Rural,Clear,Night,40,Wet
2023-04-17,19:00,19,0,Shankar Nagar,21.247596681111297,81.64196051025662,Hit-and-run,Minor,0,3,0,Highway,Rainy,Day,80,Wet
2023-02-22,04:00,4,2,Amanaka,21.271350164013555,81.63323126301219,Collision,Severe,2,4,2,Highway,Clear,Night,80,Wet
2023-02-04,10:00,10,5,Fafadih,21.234560526206902,81.66623171877892,Pedestrian,Moderate,1,2,0,Intersection,Clear,Day,100,Wet
2023-07-15,17:00,17,5,Telibandha,21.241886580075022,81.64985563203666,Skid,Fatal,3,4,1,Intersection,Rainy,Day,60,Good
2023-12-12,11:00,11,1,Telibandha,21.240926472541798,81.65183255086382,Collision,Minor,0,4,0,Rural,Clear,Day,100,Good
2023-08-13,02:00,2,6,Pandri,21.252919763015093,81.63293586008258,Collision,Fatal,3,2,3,Urban,Clear,Night,80,Wet
2023-11-27,10:00,10,0,Telibandha,21.242213433111512,81.64971852420938,Hit-and-run,Severe,2,2,3,Intersection,Clear,Day,80,Damaged
2023-06-02,06:00,6,4,Devendra Nagar,21.247525637184435,81.62225071523652,Pedestrian,Minor,0,1,1,Rural,Cloudy,Day,80,Good
2023-10-10,03:00,3,1,Devendra Nagar,21.24283078281105,81.62259151873289,Hit-and-run,Severe,2,3,0,Rural,Clear,Night,100,Wet
2023-02-25,17:00,17,5,Jail Road,21.229571165544783,81.63511525703247,Overturning,Moderate,1,4,0,Urban,Clear,Day,40,Good
2023-05-24,04:00,4,2,Pandri,21.25398099767825,81.6212980237322,Pedestrian,Moderate,1,2,0,Intersection,Foggy,Night,40,Damaged
2023-01-14,19:00,19,5,Fafadih,21.24124445081846,81.66570563740139,Overturning,Severe,2,1,2,Highway,Rainy,Day,40,Damaged
2023-10-07,13:00,13,5,Tikrapara,21.259316973827485,81.6187282790817,Skid,Moderate,1,4,0,Intersection,Cloudy,Day,60,Good
2023-03-24,14:00,14,4,Ring Road No 1,21.264308915620763,81.64943251883604,Hit-and-run,Severe,2,4,3,Urban,Clear,Day,100,Wet
2023-04-16,15:00,15,6,Fafadih,21.23367785744276,81.6607680000669,Hit-and-run,Minor,0,2,0,Urban,Clear,Day,40,Wet
2023-02-17,19:00,19,4,Pandri,21.251117181848308,81.63014438319044,Pedestrian,Severe,2,3,3,Intersection,Rainy,Day,40,Wet
2023-07-05,03:00,3,2,Mowa,21.27495941660494,81.6424187091724,Pedestrian,Fatal,3,1,0,Intersection,Clear,Night,60,Good
2023-12-18,05:00,5,0,Katora Talab,21.237190343239853,81.63488654886407,Overturning,Severe,2,4,0,Highway,Clear,Night,100,Damaged
2023-09-16,21:00,21,5,Devendra Nagar,21.24495250773369,81.62681357332791,Pedestrian,Minor,0,4,0,Rural,Foggy,Day,60,Good
2023-12-11,08:00,8,0,Katora Talab,21.235639042335354,81.63518197772048,Collision,Moderate,1,4,2,Highway,Clear,Day,100,Wet
2023-11-20,09:00,9,0,Telibandha,21.242791892601776,81.64986187157993,Overturning,Moderate,1,4,0,Urban,Clear,Day,40,Good
2023-09-29,06:00,6,4,Pandri,21.252043389802402,81.62931084609104,Hit-and-run,Severe,2,3,2,Rural,Clear,Day,100,Wet
2023-05-20,17:00,17,5,Pandri,21.25511210938069,81.62882682631523,Skid,Minor,0,4,1,Urban,Clear,Day,100,Good
2023-04-21,02:00,2,4,Shankar Nagar,21.247350063731865,81.64178923631606,Collision,Moderate,1,4,2,Intersection,Rainy,Night,100,Good
2023-11-24,19:00,19,4,Fafadih,21.230521620829656,81.66323811951172,Skid,Moderate,1,2,2,Highway,Foggy,Day,100,Wet
2023-12-26,06:00,6,1,Pandri,21.250485996498732,81.63146150269729,Skid,Minor,0,2,1,Highway,Clear,Day,60,Good
2023-09-28,15:00,15,3,Katora Talab,21.228511786845228,81.63451561578569,Collision,Fatal,3,3,2,Intersection,Clear,Day,40,Good
2023-08-14,06:00,6,0,Ring Road No 1,21.262021184103727,81.6480102239404,Pedestrian,Moderate,1,1,1,Rural,Rainy,Day,100,Under repair
2023-09-04,19:00,19,0,Amanaka,21.26834027699448,81.63327889056713,Skid,Fatal,3,2,1,Highway,Rainy,Day,100,Under repair
2023-08-19,07:00,7,5,Telibandha,21.23875604261545,81.64599802061613,Hit-and-run,Minor,0,4,1,Intersection,Rainy,Day,60,Good
2023-01-08,14:00,14,6,Amanaka,21.270948821340777,81.63909864435563,Overturning,Severe,2,3,0,Highway,Clear,Day,80,Good
2023-07-28,12:00,12,4,Amanaka,21.270842785490842,81.63742696582769,Overturning,Moderate,1,3,1,Rural,Clear,Day,60,Good
2023-12-06,09:00,9,2,Fafadih,21.23638368736384,81.66490946853655,Overturning,Minor,0,4,1,Urban,Clear,Day,60,Wet
2023-08-26,05:00,5,5,Pandri,21.257010416078465,81.62810239400517,Overturning,Severe,2,3,0,Intersection,Clear,Night,40,Good
2023-02-23,07:00,7,3,Amanaka,21.267844548044515,81.63735039694498,Pedestrian,Moderate,1,4,2,Urban,Clear,Day,60,Wet
2023-10-02,21:00,21,0,Tikrapara,21.262224798658973,81.62102702589885,Pedestrian,Moderate,1,2,1,Rural,Rainy,Day,100,Wet
2023-08-04,05:00,5,4,Ring Road No 1,21.269067847362752,81.6512341097264,Collision,Fatal,3,1,1,Rural,Rainy,Night,100,Good
2023-11-25,17:00,17,5,Amanaka,21.27127846967894,81.63205883524556,Pedestrian,Fatal,3,4,0,Rural,Clear,Day,60,Good
2023-04-29,20:00,20,5,Mowa,21.28530596337193,81.64129036523637,Collision,Moderate,1,1,2,Highway,Clear,Day,60,Damaged
2023-05-27,12:00,12,5,Devendra Nagar,21.244675352215516,81.62235975032698,Overturning,Minor,0,1,1,Highway,Rainy,Day,40,Good
2023-02-24,13:00,13,4,GE Road,21.24926531242407,81.64671168885346,Hit-and-run,Severe,2,3,2,Rural,Clear,Day,80,Under repair
2023-01-20,01:00,1,4,Tikrapara,21.258528887151332,81.61460261221585,Skid,Fatal,3,4,1,Intersection,Clear,Night,80,Damaged
2023-12-20,05:00,5,2,Jail Road,21.22744404623921,81.64594688933434,Skid,Minor,0,2,0,Rural,Foggy,Night,100,Wet
2023-01-29,15:00,15,6,Tikrapara,21.262306965430927,81.6214777125302,Collision,Minor,0,4,1,Rural,Rainy,Day,100,Wet
2023-01-24,23:00,23,1,Shankar Nagar,21.24703162636225,81.64760240369309,Overturning,Severe,2,1,0,Intersection,Clear,Night,40,Good
2023-01-01,20:00,20,6,Amanaka,21.26468573234567,81.63131035065415,Collision,Minor,0,4,1,Urban,Clear,Day,60,Under repair
2023-05-12,07:00,7,4,Devendra Nagar,21.243188829017317,81.62199081061054,Skid,Moderate,1,4,1,Urban,Clear,Day,100,Wet
2023-02-01,10:00,10,2,Fafadih,21.232198291828244,81.65985906734157,Overturning,Minor,0,3,0,Highway,Cloudy,Day,100,Good
2023-07-11,22:00,22,1,Katora Talab,21.237357926739396,81.63460588617224,Hit-and-run,Moderate,1,4,1,Rural,Rainy,Night,100,Under repair
2023-04-06,01:00,1,3,GE Road,21.249031495614467,81.64237335366903,Skid,Minor,0,3,0,Urban,Clear,Night,60,Good
2023-07-24,08:00,8,0,Shankar Nagar,21.240521393883864,81.64045228404007,Pedestrian,Minor,0,2,1,Intersection,Rainy,Day,80,Good
2023-04-27,07:00,7,3,Amanaka,21.269258761689578,81.63161099762208,Hit-and-run,Fatal,3,3,2,Intersection,Rainy,Day,100,Under repair
2023-12-21,20:00,20,3,Mowa,21.27742758060051,81.63890703783454,Collision,Fatal,3,3,3,Intersection,Rainy,Day,60,Good
2023-07-21,23:00,23,4,Jail Road,21.229422541945357,81.63688072601492,Pedestrian,Severe,2,2,2,Highway,Clear,Night,40,Good
2023-12-04,02:00,2,0,Jail Road,21.22725328603089,81.63617394760703,Overturning,Severe,2,3,2,Urban,Clear,Night,60,Wet
2023-02-03,12:00,12,4,Tikrapara,21.25963949791329,81.61610065669015,Pedestrian,Minor,0,2,1,Rural,Rainy,Day,80,Under repair
2023-01-26,05:00,5,3,Mowa,21.281620352800026,81.64351755080008,Collision,Severe,2,3,2,Intersection,Clear,Night,40,Good
2023-05-14,07:00,7,6,Katora Talab,21.236490444395447,81.63210754350797,Overturning,Fatal,3,3,0,Urban,Clear,Day,60,Good
2023-05-21,01:00,1,6,Amanaka,21.27114156091595,81.63707210266806,Collision,Moderate,1,1,1,Urban,Rainy,Night,40,Under repair
2023-10-30,10:00,10,0,Tikrapara,21.260528065236606,81.62351110556641,Skid,Moderate,1,4,2,Rural,Rainy,Day,80,Wet
2023-08-30,06:00,6,2,Ring Road No 1,21.264778911954224,81.65394082165271,Collision,Severe,2,2,1,Highway,Cloudy,Day,40,Damaged
2023-07-21,09:00,9,4,Telibandha,21.23930069624661,81.65212699335977,Hit-and-run,Minor,0,1,1,Rural,Rainy,Day,80,Damaged
2023-09-16,18:00,18,5,Katora Talab,21.234309656301992,81.63312480491037,Overturning,Moderate,1,1,1,Highway,Clear,Day,80,Damaged
2023-01-13,19:00,19,4,Mowa,21.279948090660447,81.64332629844468,Collision,Moderate,1,4,0,Intersection,Clear,Day,60,Good
2023-04-02,08:00,8,6,Devendra Nagar,21.24712283546883,81.62670117867684,Pedestrian,Fatal,3,2,3,Rural,Rainy,Day,100,Good
2023-11-07,16:00,16,1,Mowa,21.274625086484555,81.63937664235718,Collision,Severe,2,4,1,Intersection,Clear,Day,100,Good
2023-03-25,22:00,22,5,Fafadih,21.233788717923222,81.65902690910458,Hit-and-run,Minor,0,4,0,Intersection,Cloudy,Night,40,Damaged
2023-07-05,08:00,8,2,Amanaka,21.28013330472387,81.63654715885751,Hit-and-run,Severe,2,2,2,Intersection,Clear,Day,60,Wet
2023-03-17,23:00,23,4,Devendra Nagar,21.24536500745321,81.62185359218076,Skid,Minor,0,1,1,Rural,Rainy,Night,60,Good
2023-08-17,17:00,17,3,Amanaka,21.26855951315042,81.63509042198395,Collision,Fatal,3,3,2,Urban,Foggy,Day,60,Under repair
2023-11-28,14:00,14,1,Shankar Nagar,21.243835945797866,81.64072990256592,Collision,Severe,2,2,2,Intersection,Rainy,Day,80,Damaged
2023-11-12,13:00,13,6,Shankar Nagar,21.24268054326044,81.6461328537257,Overturning,Fatal,3,3,0,Urban,Rainy,Day,40,Damaged
2023-01-23,05:00,5,0,Pandri,21.255553514887954,81.6303561019398,Hit-and-run,Moderate,1,3,2,Intersection,Clear,Night,40,Damaged
2023-03-03,20:00,20,4,Fafadih,21.22907622081829,81.66281550946991,Hit-and-run,Minor,0,1,1,Urban,Clear,Day,40,Wet
2023-06-19,06:00,6,0,Pandri,21.256062847324834,81.63370934330588,Overturning,Severe,2,2,1,Intersection,Foggy,Day,60,Wet
2023-05-27,21:00,21,5,Mowa,21.28110327755843,81.64656726886587,Pedestrian,Minor,0,2,1,Intersection,Foggy,Day,80,Good
2023-06-28,05:00,5,2,Shankar Nagar,21.243660152817437,81.6439843089095,Pedestrian,Severe,2,4,1,Highway,Rainy,Night,100,Good
2023-04-09,23:00,23,6,GE Road,21.249157673301024,81.64977679636847,Skid,Fatal,3,3,4,Rural,Clear,Night,40,Wet
2023-07-12,21:00,21,2,GE Road,21.255188602731913,81.64713172976553,Hit-and-run,Fatal,3,4,1,Rural,Clear,Day,60,Wet
2023-10-22,22:00,22,6,Pandri,21.248815669711608,81.62989246681707,Overturning,Severe,2,1,2,Intersection,Foggy,Night,60,Wet
2023-09-28,10:00,10,3,Devendra Nagar,21.24492001338883,81.62534744316322,Skid,Moderate,1,1,2,Urban,Clear,Day,80,Good
2023-01-16,06:00,6,0,Shankar Nagar,21.24214022142216,81.6472553188468,Overturning,Moderate,1,2,0,Intersection,Clear,Day,80,Wet
2023-05-23,23:00,23,1,Amanaka,21.266130971706115,81.63876120435866,Collision,Moderate,1,4,1,Intersection,Clear,Night,100,Damaged
2023-06-20,01:00,1,1,Shankar Nagar,21.241205452315075,81.63671205179625,Collision,Minor,0,1,0,Urban,Rainy,Night,100,Wet
2023-08-21,12:00,12,0,Fafadih,21.233813625469047,81.66043617604196,Overturning,Moderate,1,4,1,Intersection,Rainy,Day,60,Wet
2023-11-26,15:00,15,6,GE Road,21.247871171896293,81.64385586932485,Collision,Minor,0,3,0,Intersection,Clear,Day,80,Wet
2023-03-19,07:00,7,6,Ring Road No 1,21.263374917638185,81.65412751067487,Skid,Moderate,1,4,2,Urban,Clear,Day,40,Good
2023-11-22,00:00,0,2,Mowa,21.28065486047926,81.64247011994652,Overturning,Fatal,3,3,1,Intersection,Foggy,Night,60,Damaged
2023-06-14,06:00,6,2,Pandri,21.252836542719653,81.62951835760286,Pedestrian,Fatal,3,1,3,Highway,Rainy,Day,100,Good
2023-02-01,18:00,18,2,Tikrapara,21.25581082727091,81.61443731804434,Skid,Minor,0,1,1,Highway,Foggy,Day,40,Good
2023-07-23,19:00,19,6,Shankar Nagar,21.242890494413047,81.6416180401409,Overturning,Moderate,1,1,1,Highway,Clear,Day,80,Good
2023-12-03,18:00,18,6,Mowa,21.281452948035522,81.64457191267132,Overturning,Severe,2,4,1,Highway,Rainy,Day,80,Good
2023-10-18,19:00,19,2,Pandri,21.253215399047278,81.62875915186076,Overturning,Minor,0,3,1,Highway,Clear,Day,60,Good
2023-04-23,00:00,0,6,Katora Talab,21.232558043489668,81.6357362134112,Hit-and-run,Severe,2,3,3,Intersection,Clear,Night,60,Good
2023-08-22,11:00,11,1,Tikrapara,21.26167550793979,81.61153440561257,Overturning,Fatal,3,4,1,Intersection,Rainy,Day,80,Under repair
2023-12-23,07:00,7,5,Telibandha,21.236396985440255,81.64802683686781,Collision,Severe,2,4,0,Rural,Clear,Day,80,Good
2023-10-30,11:00,11,0,Fafadih,21.23345505060337,81.6587899187017,Pedestrian,Severe,2,2,3,Intersection,Clear,Day,60,Wet
2023-02-03,10:00,10,4,Shankar Nagar,21.24338559629353,81.64146839517895,Hit-and-run,Severe,2,1,2,Highway,Clear,Day,60,Under repair
2023-05-31,12:00,12,2,Telibandha,21.238422551585387,81.6479508171189,Collision,Moderate,1,2,1,Highway,Clear,Day,100,Damaged
2023-10-18,08:00,8,2,Pandri,21.2494830448378,81.62635919882065,Pedestrian,Minor,0,1,1,Intersection,Rainy,Day,60,Good
2023-02-13,07:00,7,0,Katora Talab,21.23784020232172,81.63621330788578,Hit-and-run,Moderate,1,1,1,Highway,Clear,Day,40,Wet
2023-10-25,00:00,0,2,Devendra Nagar,21.243288146149624,81.62796192028806,Hit-and-run,Fatal,3,1,2,Intersection,Clear,Night,80,Good
2023-01-31,11:00,11,1,Amanaka,21.269056195657672,81.6395905568714,Skid,Moderate,1,1,2,Urban,Rainy,Day,80,Under repair
2023-10-14,18:00,18,5,Mowa,21.276973618478504,81.63622026667021,Collision,Fatal,3,2,3,Highway,Foggy,Day,40,Wet
2023-12-14,01:00,1,3,Devendra Nagar,21.246806593474737,81.62414563531536,Hit-and-run,Severe,2,1,2,Rural,Rainy,Night,40,Good
2023-08-07,23:00,23,0,Jail Road,21.229903181385925,81.63817330256467,Overturning,Minor,0,2,1,Urban,Clear,Night,40,Good
2023-01-26,17:00,17,3,Mowa,21.278796283323544,81.6407662216264,Hit-and-run,Minor,0,3,0,Rural,Cloudy,Day,40,Good
2023-09-03,15:00,15,6,Jail Road,21.228892951301006,81.6426248967673,Skid,Severe,2,4,1,Rural,Rainy,Day,40,Good
2023-04-12,02:00,2,2,Pandri,21.25195265168859,81.631429854162,Hit-and-run,Severe,2,4,0,Intersection,Clear,Night,80,Wet
2023-08-11,05:00,5,4,GE Road,21.250504394480124,81.64787394796258,Hit-and-run,Severe,2,3,3,Intersection,Rainy,Night,80,Wet
2023-11-09,08:00,8,3,Shankar Nagar,21.240039552407335,81.64098989016229,Hit-and-run,Severe,2,2,1,Rural,Rainy,Day,40,Wet
2023-02-12,00:00,0,6,Pandri,21.24143665633323,81.62782933410108,Overturning,Fatal,3,2,1,Rural,Clear,Night,60,Under repair
2023-09-06,22:00,22,2,Mowa,21.278654377468428,81.64399102096282,Skid,Minor,0,3,0,Intersection,Rainy,Night,60,Good
2023-07-04,23:00,23,1,Jail Road,21.228993966367426,81.64114302062674,Skid,Minor,0,3,0,Highway,Clear,Night,60,Wet
2023-03-02,03:00,3,3,Pandri,21.24486063401583,81.62942948944338,Overturning,Fatal,3,4,4,Rural,Clear,Night,40,Wet
2023-02-22,06:00,6,2,Fafadih,21.22806149162126,81.65757508945302,Skid,Severe,2,3,1,Urban,Rainy,Day,60,Good
2023-09-16,06:00,6,5,Pandri,21.25083850335641,81.63342879196362,Overturning,Minor,0,3,0,Rural,Rainy,Day,60,Wet
2023-04-23,04:00,4,6,Ring Road No 1,21.264513620290412,81.65125469299142,Pedestrian,Moderate,1,1,2,Urban,Clear,Night,80,Damaged
2023-10-22,13:00,13,6,Mowa,21.2788414088316,81.6401591133204,Hit-and-run,Moderate,1,1,1,Urban,Clear,Day,60,Good
2023-08-04,22:00,22,4,Pandri,21.249768049759883,81.6308821281364,Skid,Severe,2,1,2,Urban,Clear,Night,80,Good
2023-10-05,05:00,5,3,Jail Road,21.225643918444668,81.64187916215086,Skid,Minor,0,4,0,Urban,Clear,Night,100,Good
2023-03-22,20:00,20,2,Devendra Nagar,21.24443447879864,81.62587667122462,Overturning,Fatal,3,2,3,Highway,Rainy,Day,40,Good
2023-03-10,21:00,21,4,Katora Talab,21.239583280371694,81.62948074796249,Pedestrian,Minor,0,1,1,Intersection,Clear,Day,80,Damaged
2023-02-13,11:00,11,0,Shankar Nagar,21.24175525771032,81.63953341693617,Overturning,Minor,0,1,0,Rural,Clear,Day,40,Damaged
2023-08-16,15:00,15,2,Amanaka,21.26456181610478,81.63190240017137,Hit-and-run,Severe,2,4,1,Intersection,Cloudy,Day,40,Good
2023-10-30,18:00,18,0,Mowa,21.286223767535795,81.64412852968864,Collision,Minor,0,3,0,Urban,Clear,Day,40,Damaged
2023-03-18,20:00,20,5,Ring Road No 1,21.26915186390582,81.65368729532005,Hit-and-run,Minor,0,4,1,Intersection,Rainy,Day,80,Damaged
2023-09-07,12:00,12,3,Jail Road,21.227574470516977,81.63895468640999,Collision,Minor,0,2,1,Intersection,Clear,Day,60,Under repair
2023-01-07,17:00,17,5,Telibandha,21.240665308540724,81.65141251861041,Skid,Moderate,1,4,1,Rural,Cloudy,Day,60,Wet
2023-07-17,03:00,3,0,Jail Road,21.228067973952875,81.63557002048826,Collision,Minor,0,4,0,Intersection,Clear,Night,60,Wet
2023-06-24,02:00,2,5,Amanaka,21.279863283562165,81.63457655098297,Hit-and-run,Moderate,1,2,2,Urban,Clear,Night,60,Good
2023-10-26,16:00,16,3,Telibandha,21.237922783320453,81.65044000339171,Skid,Minor,0,2,1,Rural,Cloudy,Day,100,Damaged
2023-01-30,07:00,7,0,Shankar Nagar,21.242771814232068,81.64246818672312,Collision,Minor,0,3,1,Rural,Clear,Day,100,Under repair
2023-11-17,01:00,1,4,Fafadih,21.236960841858348,81.66082635456094,Skid,Moderate,1,1,0,Urban,Rainy,Night,80,Good
2023-10-07,19:00,19,5,Katora Talab,21.233211868682016,81.63401506861656,Collision,Severe,2,4,0,Highway,Rainy,Day,40,Damaged
2023-08-24,03:00,3,3,Pandri,21.25000679465577,81.63387169681174,Pedestrian,Severe,2,4,0,Urban,Clear,Night,100,Wet
2023-11-29,10:00,10,2,Katora Talab,21.24021335719421,81.6348225750013,Skid,Moderate,1,3,1,Urban,Cloudy,Day,100,Good
2023-04-12,05:00,5,2,Shankar Nagar,21.239663792435543,81.63842232320968,Overturning,Severe,2,4,3,Urban,Clear,Night,60,Damaged
2023-10-28,02:00,2,5,Shankar Nagar,21.243545369784755,81.64310896890797,Skid,Moderate,1,2,2,Rural,Rainy,Night,60,Good
2023-08-29,18:00,18,1,GE Road,21.250076131542023,81.64745949124737,Overturning,Minor,0,3,0,Highway,Cloudy,Day,40,Wet
2023-02-03,16:00,16,4,Pandri,21.249621602300465,81.62952981811927,Overturning,Moderate,1,2,2,Highway,Foggy,Day,60,Good
2023-07-17,11:00,11,0,Telibandha,21.231751712943783,81.64679602011368,Overturning,Moderate,1,1,0,Highway,Rainy,Day,60,Wet
2023-03-10,02:00,2,4,Shankar Nagar,21.24161884746366,81.64572250958486,Collision,Minor,0,3,0,Urban,Clear,Night,60,Good
2023-09-27,17:00,17,2,Fafadih,21.230658559074215,81.66174140442548,Hit-and-run,Fatal,3,3,4,Urban,Rainy,Day,40,Good
2023-05-14,03:00,3,6,Pandri,21.252079628252794,81.63349374951697,Overturning,Minor,0,2,1,Highway,Clear,Night,40,Good
2023-04-26,03:00,3,2,Fafadih,21.236887732220893,81.6610274910936,Collision,Minor,0,4,0,Rural,Cloudy,Night,40,Good
2023-03-28,04:00,4,1,Jail Road,21.22837354577643,81.63810850069153,Collision,Severe,2,2,3,Highway,Clear,Night,60,Good
